,cross_val_acc,training_acc,test_acc,train_size,solver,learning_rate_init,max_iter,momentum,hidden_layer_sizes
573,0.42359098228663444,0.44784828592268416,0.42517006802721086,1371,sgd,0.001,300,0.7,"(130, 130, 130)"
574,0.4053747495128663,0.44525547445255476,0.4435374149659864,685,sgd,0.001,300,0.7,"(130, 130, 130)"
575,0.46206933396307087,0.47316219369894985,0.4489795918367347,3428,sgd,0.001,300,0.7,"(130, 130, 130, 130)"
576,0.45182762233721724,0.4799416484318016,0.43741496598639457,2742,sgd,0.001,300,0.7,"(130, 130, 130, 130)"
577,0.4372768525826885,0.4674124513618677,0.4598639455782313,2056,sgd,0.001,300,0.7,"(130, 130, 130, 130)"
578,0.4108672647803083,0.4485776805251641,0.42857142857142855,1371,sgd,0.001,300,0.7,"(130, 130, 130, 130)"
579,0.4337943673560759,0.44379562043795623,0.4340136054421769,685,sgd,0.001,300,0.7,"(130, 130, 130, 130)"
580,0.459156856389529,0.4781213535589265,0.4326530612244898,3428,sgd,0.001,300,0.9,"(13, 13)"
581,0.45003204806845815,0.4562363238512035,0.44693877551020406,2742,sgd,0.001,300,0.9,"(13, 13)"
582,0.43030083923378226,0.4489299610894942,0.42925170068027213,2056,sgd,0.001,300,0.9,"(13, 13)"
583,0.4427911380085293,0.44055433989788473,0.43197278911564624,1371,sgd,0.001,300,0.9,"(13, 13)"
584,0.44391675016844345,0.4291970802919708,0.42857142857142855,685,sgd,0.001,300,0.9,"(13, 13)"
585,0.4670116287586136,0.470536756126021,0.42857142857142855,3428,sgd,0.001,300,0.9,"(13, 13, 13)"
586,0.45405201831271924,0.4726477024070022,0.43333333333333335,2742,sgd,0.001,300,0.9,"(13, 13, 13)"
587,0.4320304081527424,0.45379377431906615,0.43537414965986393,2056,sgd,0.001,300,0.9,"(13, 13, 13)"
588,0.45507724159898083,0.44784828592268416,0.43197278911564624,1371,sgd,0.001,300,0.9,"(13, 13, 13)"
589,0.4498003755199467,0.44525547445255476,0.427891156462585,685,sgd,0.001,300,0.9,"(13, 13, 13)"
590,0.46675891079931003,0.47112018669778294,0.44625850340136053,3428,sgd,0.001,300,0.9,"(130, 130, 130)"
591,0.4733745847690485,0.462436177972283,0.45374149659863944,2742,sgd,0.001,300,0.9,"(130, 130, 130)"
592,0.4504047379459827,0.45330739299610895,0.463265306122449,2056,sgd,0.001,300,0.9,"(130, 130, 130)"
593,0.4369858965511139,0.4449307075127644,0.44081632653061226,1371,sgd,0.001,300,0.9,"(130, 130, 130)"
594,0.4334040995564166,0.4569343065693431,0.4238095238095238,685,sgd,0.001,300,0.9,"(130, 130, 130)"
595,0.47405823679302816,0.46645274212368726,0.427891156462585,3428,sgd,0.001,300,0.9,"(130, 130, 130, 130)"
596,0.47591806919176805,0.487964989059081,0.43741496598639457,2742,sgd,0.001,300,0.9,"(130, 130, 130, 130)"
597,0.42993598520224313,0.4377431906614786,0.4564625850340136,2056,sgd,0.001,300,0.9,"(130, 130, 130, 130)"
598,0.4529916299481517,0.44784828592268416,0.4272108843537415,1371,sgd,0.001,300,0.9,"(130, 130, 130, 130)"
599,0.4296803600547567,0.4467153284671533,0.42857142857142855,685,sgd,0.001,300,0.9,"(130, 130, 130, 130)"
600,0.4311088143432542,0.4632438739789965,0.40272108843537413,3428,sgd,0.001,500,0.1,"(13, 13)"
601,0.44199487592910325,0.45331874544128375,0.42925170068027213,2742,sgd,0.001,500,0.1,"(13, 13)"
602,0.3995809752964541,0.42120622568093385,0.3564625850340136,2056,sgd,0.001,500,0.1,"(13, 13)"
603,0.4272113393852524,0.4434719183078045,0.4312925170068027,1371,sgd,0.001,500,0.1,"(13, 13)"
604,0.4048535235148144,0.4233576642335766,0.23673469387755103,685,sgd,0.001,500,0.1,"(13, 13)"
605,0.4530122181566056,0.4486581096849475,0.43537414965986393,3428,sgd,0.001,500,0.1,"(13, 13, 13)"
606,0.4171579697457367,0.4536834427425237,0.43741496598639457,2742,sgd,0.001,500,0.1,"(13, 13, 13)"
607,0.4320361939263533,0.4406614785992218,0.44285714285714284,2056,sgd,0.001,500,0.1,"(13, 13, 13)"
608,0.43688113818548596,0.4449307075127644,0.4272108843537415,1371,sgd,0.001,500,0.1,"(13, 13, 13)"
609,0.44676235358317157,0.43503649635036495,0.3435374149659864,685,sgd,0.001,500,0.1,"(13, 13, 13)"
610,0.44129278926223964,0.456242707117853,0.42857142857142855,3428,sgd,0.001,500,0.1,"(130, 130, 130)"
611,0.40314867617368383,0.486870897155361,0.4272108843537415,2742,sgd,0.001,500,0.1,"(130, 130, 130)"
612,0.3961943831272704,0.35992217898832685,0.35918367346938773,2056,sgd,0.001,500,0.1,"(130, 130, 130)"
613,0.38853179027092066,0.4471188913202042,0.41904761904761906,1371,sgd,0.001,500,0.1,"(130, 130, 130)"
614,0.4074415571080393,0.3021897810218978,0.3115646258503401,685,sgd,0.001,500,0.1,"(130, 130, 130)"
615,0.4404085712773965,0.293757292882147,0.4129251700680272,3428,sgd,0.001,500,0.1,"(130, 130, 130, 130)"
616,0.4470976369940932,0.45295404814004375,0.4666666666666667,2742,sgd,0.001,500,0.1,"(130, 130, 130, 130)"
617,0.454802292891823,0.31857976653696496,0.42925170068027213,2056,sgd,0.001,500,0.1,"(130, 130, 130, 130)"
618,0.3199531064748456,0.44566010211524437,0.427891156462585,1371,sgd,0.001,500,0.1,"(130, 130, 130, 130)"
619,0.3643204772417826,0.3970802919708029,0.45102040816326533,685,sgd,0.001,500,0.1,"(130, 130, 130, 130)"
620,0.46003236057529173,0.45770128354725786,0.42857142857142855,3428,sgd,0.001,500,0.3,"(13, 13)"
621,0.4507147603956471,0.4562363238512035,0.42653061224489797,2742,sgd,0.001,500,0.3,"(13, 13)"
622,0.42986329730048245,0.40126459143968873,0.42517006802721086,2056,sgd,0.001,500,0.3,"(13, 13)"
623,0.39513457556935816,0.45076586433260396,0.4238095238095238,1371,sgd,0.001,500,0.3,"(13, 13)"
624,0.3993526073085688,0.4510948905109489,0.308843537414966,685,sgd,0.001,500,0.3,"(13, 13)"
625,0.42886917440203254,0.191073512252042,0.4530612244897959,3428,sgd,0.001,500,0.3,"(13, 13, 13)"
626,0.4500307160937879,0.45587162654996355,0.42517006802721086,2742,sgd,0.001,500,0.3,"(13, 13, 13)"
627,0.44358379976736567,0.32490272373540857,0.4163265306122449,2056,sgd,0.001,500,0.3,"(13, 13, 13)"
628,0.40541168975951586,0.36542669584245074,0.4272108843537415,1371,sgd,0.001,500,0.3,"(13, 13, 13)"
629,0.3612285258649728,0.44525547445255476,0.37006802721088433,685,sgd,0.001,500,0.3,"(13, 13, 13)"
630,0.45128567568701056,0.4620770128354726,0.45510204081632655,3428,sgd,0.001,500,0.3,"(130, 130, 130)"
631,0.4401261897930705,0.41210795040116704,0.42857142857142855,2742,sgd,0.001,500,0.3,"(130, 130, 130)"
632,0.38373685451197787,0.4489299610894942,0.42925170068027213,2056,sgd,0.001,500,0.3,"(130, 130, 130)"
633,0.3984845428323689,0.4675419401896426,0.42448979591836733,1371,sgd,0.001,500,0.3,"(130, 130, 130)"
634,0.42824253267470447,0.43795620437956206,0.4272108843537415,685,sgd,0.001,500,0.3,"(130, 130, 130)"
635,0.4617769099389547,0.4629521586931155,0.42925170068027213,3428,sgd,0.001,500,0.3,"(130, 130, 130, 130)"
636,0.3711424698165934,0.45331874544128375,0.4272108843537415,2742,sgd,0.001,500,0.3,"(130, 130, 130, 130)"
637,0.43631529107907346,0.45184824902723736,0.4238095238095238,2056,sgd,0.001,500,0.3,"(130, 130, 130, 130)"
638,0.3954904354904355,0.29029905178701676,0.4414965986394558,1371,sgd,0.001,500,0.3,"(130, 130, 130, 130)"
639,0.30813305666915836,0.3605839416058394,0.43197278911564624,685,sgd,0.001,500,0.3,"(130, 130, 130, 130)"
640,0.43403999531568394,0.45915985997666275,0.4238095238095238,3428,sgd,0.001,500,0.5,"(13, 13)"
641,0.4390624765243393,0.4657184536834427,0.42653061224489797,2742,sgd,0.001,500,0.5,"(13, 13)"
642,0.43773964193550086,0.4061284046692607,0.41904761904761906,2056,sgd,0.001,500,0.5,"(13, 13)"
643,0.44424041337084813,0.44784828592268416,0.3945578231292517,1371,sgd,0.001,500,0.5,"(13, 13)"
644,0.3228257921719115,0.44525547445255476,0.35034013605442177,685,sgd,0.001,500,0.5,"(13, 13)"
645,0.4539171048577596,0.4652858809801634,0.42857142857142855,3428,sgd,0.001,500,0.5,"(13, 13, 13)"
646,0.4453120855825527,0.4587892049598833,0.42517006802721086,2742,sgd,0.001,500,0.5,"(13, 13, 13)"
647,0.42646655777225606,0.45136186770428016,0.45850340136054424,2056,sgd,0.001,500,0.5,"(13, 13, 13)"
648,0.4273183981879634,0.4485776805251641,0.4163265306122449,1371,sgd,0.001,500,0.5,"(13, 13, 13)"
649,0.40627479122241583,0.4248175182481752,0.4013605442176871,685,sgd,0.001,500,0.5,"(13, 13, 13)"
650,0.4489915394575088,0.29142357059509916,0.391156462585034,3428,sgd,0.001,500,0.5,"(130, 130, 130)"
651,0.44380033723022566,0.29686360320933625,0.42857142857142855,2742,sgd,0.001,500,0.5,"(130, 130, 130)"
652,0.4039638260822983,0.4790856031128405,0.4272108843537415,2056,sgd,0.001,500,0.5,"(130, 130, 130)"
653,0.42242165242165236,0.4660831509846827,0.42857142857142855,1371,sgd,0.001,500,0.5,"(130, 130, 130)"
654,0.35869555426697636,0.44525547445255476,0.3578231292517007,685,sgd,0.001,500,0.5,"(130, 130, 130)"
655,0.42227611618208594,0.4632438739789965,0.37006802721088433,3428,sgd,0.001,500,0.5,"(130, 130, 130, 130)"
656,0.47407059094141824,0.45076586433260396,0.4306122448979592,2742,sgd,0.001,500,0.5,"(130, 130, 130, 130)"
657,0.44794564513622676,0.21157587548638132,0.45510204081632655,2056,sgd,0.001,500,0.5,"(130, 130, 130, 130)"
658,0.4014947532338836,0.2895696571845368,0.46122448979591835,1371,sgd,0.001,500,0.5,"(130, 130, 130, 130)"
659,0.4108540002540355,0.4467153284671533,0.42448979591836733,685,sgd,0.001,500,0.5,"(130, 130, 130, 130)"
660,0.45856184619359885,0.4574095682613769,0.42925170068027213,3428,sgd,0.001,500,0.7,"(13, 13)"
661,0.46461482022246886,0.45185995623632386,0.427891156462585,2742,sgd,0.001,500,0.7,"(13, 13)"
662,0.44255299565778505,0.4664396887159533,0.4061224489795918,2056,sgd,0.001,500,0.7,"(13, 13)"
663,0.4288462423245032,0.4471188913202042,0.4054421768707483,1371,sgd,0.001,500,0.7,"(13, 13)"
664,0.3889597740336269,0.3124087591240876,0.4061224489795918,685,sgd,0.001,500,0.7,"(13, 13)"
665,0.46380673103599024,0.4542007001166861,0.42448979591836733,3428,sgd,0.001,500,0.7,"(13, 13, 13)"
666,0.44534529819064916,0.45331874544128375,0.42925170068027213,2742,sgd,0.001,500,0.7,"(13, 13, 13)"
667,0.4421017793552441,0.4674124513618677,0.42653061224489797,2056,sgd,0.001,500,0.7,"(13, 13, 13)"
668,0.451510856293465,0.44784828592268416,0.42857142857142855,1371,sgd,0.001,500,0.7,"(13, 13, 13)"
669,0.4000676462653209,0.43503649635036495,0.41836734693877553,685,sgd,0.001,500,0.7,"(13, 13, 13)"
670,0.4649925427266151,0.338098016336056,0.42857142857142855,3428,sgd,0.001,500,0.7,"(130, 130, 130)"
671,0.4744800995456842,0.47191830780452226,0.45510204081632655,2742,sgd,0.001,500,0.7,"(130, 130, 130)"
672,0.45906208042236385,0.44990272373540857,0.2619047619047619,2056,sgd,0.001,500,0.7,"(130, 130, 130)"
673,0.44056944665640313,0.42523705324580596,0.46870748299319726,1371,sgd,0.001,500,0.7,"(130, 130, 130)"
674,0.40956723465492884,0.4467153284671533,0.3707482993197279,685,sgd,0.001,500,0.7,"(130, 130, 130)"
675,0.4393883423200437,0.4661610268378063,0.4231292517006803,3428,sgd,0.001,500,0.7,"(130, 130, 130, 130)"
676,0.45770165821029246,0.4675419401896426,0.42925170068027213,2742,sgd,0.001,500,0.7,"(130, 130, 130, 130)"
677,0.3955100741059038,0.46303501945525294,0.44829931972789117,2056,sgd,0.001,500,0.7,"(130, 130, 130, 130)"
678,0.43176850524676613,0.462436177972283,0.42857142857142855,1371,sgd,0.001,500,0.7,"(130, 130, 130, 130)"
679,0.3992594288700562,0.4569343065693431,0.42857142857142855,685,sgd,0.001,500,0.7,"(130, 130, 130, 130)"
680,0.45655717265627116,0.4612018669778296,0.427891156462585,3428,sgd,0.001,500,0.9,"(13, 13)"
681,0.4576837235442358,0.45295404814004375,0.45374149659863944,2742,sgd,0.001,500,0.9,"(13, 13)"
682,0.4523134811944572,0.4669260700389105,0.42993197278911566,2056,sgd,0.001,500,0.9,"(13, 13)"
683,0.4522592061722496,0.4412837345003647,0.4272108843537415,1371,sgd,0.001,500,0.9,"(13, 13)"
684,0.4440119980527755,0.454014598540146,0.39387755102040817,685,sgd,0.001,500,0.9,"(13, 13)"
685,0.4615076377446325,0.4614935822637106,0.43673469387755104,3428,sgd,0.001,500,0.9,"(13, 13, 13)"
686,0.47299164789373077,0.47811816192560175,0.42653061224489797,2742,sgd,0.001,500,0.9,"(13, 13, 13)"
687,0.4439748640051707,0.45525291828793774,0.42448979591836733,2056,sgd,0.001,500,0.9,"(13, 13, 13)"
688,0.4449009927270797,0.44566010211524437,0.42993197278911566,1371,sgd,0.001,500,0.9,"(13, 13, 13)"
689,0.445396861176769,0.44233576642335765,0.4217687074829932,685,sgd,0.001,500,0.9,"(13, 13, 13)"
690,0.4716665922834177,0.43582263710618435,0.38843537414965984,3428,sgd,0.001,500,0.9,"(130, 130, 130)"
691,0.4675630679240406,0.48468271334792123,0.4666666666666667,2742,sgd,0.001,500,0.9,"(130, 130, 130)"
692,0.44603328924547975,0.4596303501945525,0.4496598639455782,2056,sgd,0.001,500,0.9,"(130, 130, 130)"
693,0.4250774185556794,0.4485776805251641,0.4496598639455782,1371,sgd,0.001,500,0.9,"(130, 130, 130)"
694,0.4497446872637256,0.4481751824817518,0.42925170068027213,685,sgd,0.001,500,0.9,"(130, 130, 130)"
695,0.46527599859263624,0.46091015169194866,0.41836734693877553,3428,sgd,0.001,500,0.9,"(130, 130, 130, 130)"
696,0.46094111716802716,0.49051787016776077,0.45374149659863944,2742,sgd,0.001,500,0.9,"(130, 130, 130, 130)"
697,0.45179000665357594,0.4659533073929961,0.4598639455782313,2056,sgd,0.001,500,0.9,"(130, 130, 130, 130)"
698,0.45147865017430233,0.44784828592268416,0.42585034013605444,1371,sgd,0.001,500,0.9,"(130, 130, 130, 130)"
699,0.4350453092437627,0.4467153284671533,0.47006802721088436,685,sgd,0.001,500,0.9,"(130, 130, 130, 130)"
700,0.42486132687869943,0.456242707117853,0.41904761904761906,3428,sgd,0.001,1000,0.1,"(13, 13)"
701,0.41353563711006974,0.412837345003647,0.43197278911564624,2742,sgd,0.001,1000,0.1,"(13, 13)"
702,0.4191533197760906,0.45476653696498054,0.43333333333333335,2056,sgd,0.001,1000,0.1,"(13, 13)"
703,0.43399072746898837,0.44638949671772427,0.42857142857142855,1371,sgd,0.001,1000,0.1,"(13, 13)"
704,0.3298758836040382,0.22773722627737225,0.427891156462585,685,sgd,0.001,1000,0.1,"(13, 13)"
705,0.46438641531756986,0.4620770128354726,0.43333333333333335,3428,sgd,0.001,1000,0.1,"(13, 13, 13)"
706,0.4522298018649152,0.4649890590809628,0.4326530612244898,2742,sgd,0.001,1000,0.1,"(13, 13, 13)"
707,0.37700726693363146,0.4474708171206226,0.45782312925170066,2056,sgd,0.001,1000,0.1,"(13, 13, 13)"
708,0.39285519633345717,0.4412837345003647,0.454421768707483,1371,sgd,0.001,1000,0.1,"(13, 13, 13)"
709,0.44964023120026964,0.2773722627737226,0.40680272108843535,685,sgd,0.001,1000,0.1,"(13, 13, 13)"
710,0.461820468920222,0.46411901983663945,0.42857142857142855,3428,sgd,0.001,1000,0.1,"(130, 130, 130)"
711,0.4481785231216208,0.4613420860685631,0.42993197278911566,2742,sgd,0.001,1000,0.1,"(130, 130, 130)"
712,0.3979607715139813,0.4591439688715953,0.39319727891156464,2056,sgd,0.001,1000,0.1,"(130, 130, 130)"
713,0.3113615048397657,0.44784828592268416,0.4272108843537415,1371,sgd,0.001,1000,0.1,"(130, 130, 130)"
714,0.43263090372996055,0.31386861313868614,0.427891156462585,685,sgd,0.001,1000,0.1,"(130, 130, 130)"
715,0.383636896035644,0.45770128354725786,0.4272108843537415,3428,sgd,0.001,1000,0.1,"(130, 130, 130, 130)"
716,0.44828152693051815,0.4711889132020423,0.408843537414966,2742,sgd,0.001,1000,0.1,"(130, 130, 130, 130)"
717,0.42223173244365436,0.45184824902723736,0.43945578231292515,2056,sgd,0.001,1000,0.1,"(130, 130, 130, 130)"
718,0.3874528852789722,0.44784828592268416,0.4238095238095238,1371,sgd,0.001,1000,0.1,"(130, 130, 130, 130)"
719,0.3479984843871824,0.2759124087591241,0.336734693877551,685,sgd,0.001,1000,0.1,"(130, 130, 130, 130)"
720,0.45449846663747656,0.45653442240373393,0.33537414965986395,3428,sgd,0.001,1000,0.3,"(13, 13)"
721,0.4518508825386758,0.4566010211524435,0.44625850340136053,2742,sgd,0.001,1000,0.3,"(13, 13)"
722,0.4149774803127627,0.4406614785992218,0.4129251700680272,2056,sgd,0.001,1000,0.3,"(13, 13)"
723,0.3408467378032595,0.43326039387308535,0.4414965986394558,1371,sgd,0.001,1000,0.3,"(13, 13)"
724,0.3837957332380945,0.35766423357664234,0.3299319727891156,685,sgd,0.001,1000,0.3,"(13, 13)"
725,0.467347903632476,0.367561260210035,0.24013605442176872,3428,sgd,0.001,1000,0.3,"(13, 13, 13)"
726,0.4298654438467981,0.46936542669584247,0.42517006802721086,2742,sgd,0.001,1000,0.3,"(13, 13, 13)"
727,0.4090455959279843,0.3531128404669261,0.42857142857142855,2056,sgd,0.001,1000,0.3,"(13, 13, 13)"
728,0.42678487374139545,0.43471918307804525,0.33129251700680273,1371,sgd,0.001,1000,0.3,"(13, 13, 13)"
729,0.4023786190540493,0.29635036496350364,0.42585034013605444,685,sgd,0.001,1000,0.3,"(13, 13, 13)"
730,0.43996509043563653,0.4574095682613769,0.4523809523809524,3428,sgd,0.001,1000,0.3,"(130, 130, 130)"
731,0.40404438303424967,0.4591539022611233,0.4238095238095238,2742,sgd,0.001,1000,0.3,"(130, 130, 130)"
732,0.4137029807987136,0.2932879377431907,0.44693877551020406,2056,sgd,0.001,1000,0.3,"(130, 130, 130)"
733,0.4196106952628692,0.450036469730124,0.42857142857142855,1371,sgd,0.001,1000,0.3,"(130, 130, 130)"
734,0.42469103241476214,0.454014598540146,0.4142857142857143,685,sgd,0.001,1000,0.3,"(130, 130, 130)"
735,0.4504398426631793,0.36581096849474914,0.427891156462585,3428,sgd,0.001,1000,0.3,"(130, 130, 130, 130)"
736,0.4514939134870084,0.42523705324580596,0.42857142857142855,2742,sgd,0.001,1000,0.3,"(130, 130, 130, 130)"
737,0.3995270312439631,0.45087548638132297,0.4272108843537415,2056,sgd,0.001,1000,0.3,"(130, 130, 130, 130)"
738,0.42658632832545873,0.4471188913202042,0.4108843537414966,1371,sgd,0.001,1000,0.3,"(130, 130, 130, 130)"
739,0.37897471960403284,0.4481751824817518,0.3693877551020408,685,sgd,0.001,1000,0.3,"(130, 130, 130, 130)"
740,0.45508542231269,0.455950991831972,0.42857142857142855,3428,sgd,0.001,1000,0.5,"(13, 13)"
741,0.4409184973727175,0.4536834427425237,0.4170068027210884,2742,sgd,0.001,1000,0.5,"(13, 13)"
742,0.3967935756134705,0.448443579766537,0.4238095238095238,2056,sgd,0.001,1000,0.5,"(13, 13)"
743,0.37213162039249,0.44930707512764406,0.4340136054421769,1371,sgd,0.001,1000,0.5,"(13, 13)"
744,0.3835052718368927,0.35036496350364965,0.42993197278911566,685,sgd,0.001,1000,0.5,"(13, 13)"
745,0.4571359881681486,0.4795799299883314,0.4523809523809524,3428,sgd,0.001,1000,0.5,"(13, 13, 13)"
746,0.44604799816113216,0.4522246535375638,0.4530612244897959,2742,sgd,0.001,1000,0.5,"(13, 13, 13)"
747,0.4489331925994618,0.45087548638132297,0.40816326530612246,2056,sgd,0.001,1000,0.5,"(13, 13, 13)"
748,0.4157332200810462,0.4566010211524435,0.41496598639455784,1371,sgd,0.001,1000,0.5,"(13, 13, 13)"
749,0.3709720006205277,0.4043795620437956,0.427891156462585,685,sgd,0.001,1000,0.5,"(13, 13, 13)"
750,0.45538676542564255,0.3868144690781797,0.42925170068027213,3428,sgd,0.001,1000,0.5,"(130, 130, 130)"
751,0.4649705031511419,0.4522246535375638,0.42925170068027213,2742,sgd,0.001,1000,0.5,"(130, 130, 130)"
752,0.34718606811021396,0.4489299610894942,0.373469387755102,2056,sgd,0.001,1000,0.5,"(130, 130, 130)"
753,0.3629311107571977,0.4420131291028446,0.44421768707482995,1371,sgd,0.001,1000,0.5,"(130, 130, 130)"
754,0.4337598664894279,0.44525547445255476,0.4197278911564626,685,sgd,0.001,1000,0.5,"(130, 130, 130)"
755,0.4382342960951788,0.4614935822637106,0.4326530612244898,3428,sgd,0.001,1000,0.5,"(130, 130, 130, 130)"
756,0.45737979963186337,0.48103574033552154,0.42585034013605444,2742,sgd,0.001,1000,0.5,"(130, 130, 130, 130)"
757,0.42567005295454485,0.4455252918287938,0.42925170068027213,2056,sgd,0.001,1000,0.5,"(130, 130, 130, 130)"
758,0.40497407584364103,0.45587162654996355,0.34829931972789113,1371,sgd,0.001,1000,0.5,"(130, 130, 130, 130)"
759,0.357809186532098,0.4467153284671533,0.42653061224489797,685,sgd,0.001,1000,0.5,"(130, 130, 130, 130)"
760,0.4298146992226769,0.4547841306884481,0.42653061224489797,3428,sgd,0.001,1000,0.7,"(13, 13)"
761,0.415885084218574,0.46097738876732314,0.43605442176870746,2742,sgd,0.001,1000,0.7,"(13, 13)"
762,0.4449975547714587,0.2446498054474708,0.42993197278911566,2056,sgd,0.001,1000,0.7,"(13, 13)"
763,0.40138327051370526,0.4485776805251641,0.42585034013605444,1371,sgd,0.001,1000,0.7,"(13, 13)"
764,0.38577278895090766,0.4467153284671533,0.41156462585034015,685,sgd,0.001,1000,0.7,"(13, 13)"
765,0.46208468225683486,0.35122520420070014,0.42585034013605444,3428,sgd,0.001,1000,0.7,"(13, 13, 13)"
766,0.44970090639131916,0.45805981035740334,0.42925170068027213,2742,sgd,0.001,1000,0.7,"(13, 13, 13)"
767,0.44502946311519515,0.46206225680933855,0.42244897959183675,2056,sgd,0.001,1000,0.7,"(13, 13, 13)"
768,0.4118008883226274,0.4062727935813275,0.4238095238095238,1371,sgd,0.001,1000,0.7,"(13, 13, 13)"
769,0.43791303133974174,0.4408759124087591,0.42448979591836733,685,sgd,0.001,1000,0.7,"(13, 13, 13)"
770,0.45886487433705925,0.46266044340723456,0.42925170068027213,3428,sgd,0.001,1000,0.7,"(130, 130, 130)"
771,0.4492801125300215,0.4587892049598833,0.42993197278911566,2742,sgd,0.001,1000,0.7,"(130, 130, 130)"
772,0.4416580051591077,0.4722762645914397,0.4530612244897959,2056,sgd,0.001,1000,0.7,"(130, 130, 130)"
773,0.4406012988621685,0.4485776805251641,0.427891156462585,1371,sgd,0.001,1000,0.7,"(130, 130, 130)"
774,0.4082967823745626,0.2759124087591241,0.37210884353741497,685,sgd,0.001,1000,0.7,"(130, 130, 130)"
775,0.4588470801562686,0.4781213535589265,0.42653061224489797,3428,sgd,0.001,1000,0.7,"(130, 130, 130, 130)"
776,0.4579800777042867,0.4708242159008023,0.427891156462585,2742,sgd,0.001,1000,0.7,"(130, 130, 130, 130)"
777,0.45717663370464334,0.4805447470817121,0.427891156462585,2056,sgd,0.001,1000,0.7,"(130, 130, 130, 130)"
778,0.4405843110190936,0.41867250182348653,0.4306122448979592,1371,sgd,0.001,1000,0.7,"(130, 130, 130, 130)"
779,0.41628719106316237,0.4467153284671533,0.4380952380952381,685,sgd,0.001,1000,0.7,"(130, 130, 130, 130)"
780,0.45742502319147266,0.45682613768961494,0.427891156462585,3428,sgd,0.001,1000,0.9,"(13, 13)"
781,0.4667913104787022,0.4551422319474836,0.46938775510204084,2742,sgd,0.001,1000,0.9,"(13, 13)"
782,0.44452632587184526,0.4469844357976654,0.45170068027210886,2056,sgd,0.001,1000,0.9,"(13, 13)"
783,0.4448358726619596,0.44784828592268416,0.4312925170068027,1371,sgd,0.001,1000,0.9,"(13, 13)"
784,0.42825271215932076,0.4510948905109489,0.42448979591836733,685,sgd,0.001,1000,0.9,"(13, 13)"
785,0.46704790095495785,0.470536756126021,0.45170068027210886,3428,sgd,0.001,1000,0.9,"(13, 13, 13)"
786,0.45550589167043787,0.4653537563822028,0.47687074829931975,2742,sgd,0.001,1000,0.9,"(13, 13, 13)"
787,0.44119213678837194,0.45379377431906615,0.42857142857142855,2056,sgd,0.001,1000,0.9,"(13, 13, 13)"
788,0.44421634725982545,0.44930707512764406,0.42448979591836733,1371,sgd,0.001,1000,0.9,"(13, 13, 13)"
789,0.4366266882745745,0.43503649635036495,0.427891156462585,685,sgd,0.001,1000,0.9,"(13, 13, 13)"
790,0.4722744268846858,0.47841306884480744,0.4272108843537415,3428,sgd,0.001,1000,0.9,"(130, 130, 130)"
791,0.47627700592218025,0.4613420860685631,0.42993197278911566,2742,sgd,0.001,1000,0.9,"(130, 130, 130)"
792,0.4300393959173907,0.4571984435797665,0.4489795918367347,2056,sgd,0.001,1000,0.9,"(130, 130, 130)"
793,0.43899860204208024,0.4485776805251641,0.44761904761904764,1371,sgd,0.001,1000,0.9,"(130, 130, 130)"
794,0.44093167554157775,0.4510948905109489,0.4564625850340136,685,sgd,0.001,1000,0.9,"(130, 130, 130)"
795,0.47085631988636933,0.4676196032672112,0.45374149659863944,3428,sgd,0.001,1000,0.9,"(130, 130, 130, 130)"
796,0.47700032129750297,0.45842450765864334,0.4598639455782313,2742,sgd,0.001,1000,0.9,"(130, 130, 130, 130)"
797,0.46243536848047617,0.41050583657587547,0.43945578231292515,2056,sgd,0.001,1000,0.9,"(130, 130, 130, 130)"
798,0.45431225779051865,0.450036469730124,0.4197278911564626,1371,sgd,0.001,1000,0.9,"(130, 130, 130, 130)"
799,0.4278114198031348,0.4554744525547445,0.427891156462585,685,sgd,0.001,1000,0.9,"(130, 130, 130, 130)"
800,0.39035920377160793,0.4104434072345391,0.42653061224489797,3428,sgd,0.001,2000,0.1,"(13, 13)"
801,0.4362648278072859,0.3223924142961342,0.43741496598639457,2742,sgd,0.001,2000,0.1,"(13, 13)"
802,0.4483904113520391,0.45282101167315175,0.3816326530612245,2056,sgd,0.001,2000,0.1,"(13, 13)"
803,0.3806602254428341,0.4420131291028446,0.3761904761904762,1371,sgd,0.001,2000,0.1,"(13, 13)"
804,0.3759017576191314,0.40875912408759124,0.42108843537414964,685,sgd,0.001,2000,0.1,"(13, 13)"
805,0.45623713335025357,0.45770128354725786,0.4170068027210884,3428,sgd,0.001,2000,0.1,"(13, 13, 13)"
806,0.4522377380074924,0.4653537563822028,0.42108843537414964,2742,sgd,0.001,2000,0.1,"(13, 13, 13)"
807,0.4159845582281686,0.45087548638132297,0.4108843537414966,2056,sgd,0.001,2000,0.1,"(13, 13, 13)"
808,0.40275203057811754,0.4522246535375638,0.4238095238095238,1371,sgd,0.001,2000,0.1,"(13, 13, 13)"
809,0.44536465505760636,0.4467153284671533,0.3904761904761905,685,sgd,0.001,2000,0.1,"(13, 13, 13)"
810,0.45624820569569235,0.4574095682613769,0.41156462585034015,3428,sgd,0.001,2000,0.1,"(130, 130, 130)"
811,0.3759704861130583,0.475200583515682,0.3469387755102041,2742,sgd,0.001,2000,0.1,"(130, 130, 130)"
812,0.3386708679810876,0.4489299610894942,0.42857142857142855,2056,sgd,0.001,2000,0.1,"(130, 130, 130)"
